Protein_1,Protein_2,ID.x,ID.y,clustID,avg_score,class,jaccard
P33527,P24539,ABCC1,ATP5PB,huMAP3_06247.1,-0.317928878656904,,0.226519337016575
P33527,P30825,ABCC1,SLC7A1,huMAP3_06247.1,-0.480980637264681,,0.406914893617021
P33552,O75496,CKS2,GMNN,huMAP3_06587.1,0.0380653792854173,,0.163934426229508
P33552,O95067,CKS2,CCNB2,huMAP3_06587.1,0.29618765245362,,0.4
P33552,O95067,CKS2,CCNB2,huMAP3_08026.1,0.29618765245362,,0.4
P33552,P06493,CKS2,CDK1,huMAP3_06587.1,0.297978126079011,,0.575
P33552,P12004,CKS2,PCNA,huMAP3_06587.1,0.0124023807508651,structurally_consistent,0.216216216216216
P33552,P14635,CKS2,CCNB1,huMAP3_06587.1,-0.0299273490422771,,0.45945945945946
P33552,P20248,CKS2,CCNA2,huMAP3_01026.1,0.225762153058162,,0.363636363636364
P33552,P20248,CKS2,CCNA2,huMAP3_06587.1,0.225762153058162,,0.363636363636364
P33552,P20248,CKS2,CCNA2,huMAP3_08026.1,0.225762153058162,,0.363636363636364
P33552,P24941,CKS2,CDK2,huMAP3_06587.1,0.330429874821376,,0.379310344827586
P33897,O00461,ABCD1,GOLIM4,huMAP3_07240.1,-0.357982260429914,,0.190082644628099
P33897,O00461,ABCD1,GOLIM4,huMAP3_08997.1,-0.357982260429914,,0.190082644628099
P33897,O75477,ABCD1,ERLIN1,huMAP3_07240.1,-0.563635789109988,,0.132231404958678
P33991,O15355,MCM4,PPM1G,huMAP3_08848.1,0.688152262654009,,0.234375
P33991,P25205,MCM4,MCM3,huMAP3_00154.1,1.52600479582168,,0.175438596491228
P33991,P25205,MCM4,MCM3,huMAP3_08554.1,2.4333833810963,,0.175438596491228
P33992,P25205,MCM5,MCM3,huMAP3_06417.1,2.40407674466565,,0.351351351351351
P33992,P25205,MCM5,MCM3,huMAP3_06922.1,2.40407674466565,,0.351351351351351
P33992,P25205,MCM5,MCM3,huMAP3_08399.1,2.40407674466565,,0.351351351351351
P33992,P25205,MCM5,MCM3,huMAP3_08554.1,2.23638473873436,,0.351351351351351
P33992,P33991,MCM5,MCM4,huMAP3_05529.1,1.33900637383797,,0.196428571428571
P33992,P33991,MCM5,MCM4,huMAP3_08554.1,2.12509893632889,,0.196428571428571
P33993,P25205,MCM7,MCM3,huMAP3_08554.1,2.54479182861607,,0.214285714285714
P33993,P33991,MCM7,MCM4,huMAP3_05529.1,1.83513106494247,,0.440677966101695
P33993,P33991,MCM7,MCM4,huMAP3_06061.1,1.63831154772789,,0.440677966101695
P33993,P33991,MCM7,MCM4,huMAP3_07113.1,2.388679767803,,0.440677966101695
P33993,P33991,MCM7,MCM4,huMAP3_08554.1,2.46847339046705,,0.440677966101695
P33993,P33992,MCM7,MCM5,huMAP3_05529.1,1.49226759573601,,0.214285714285714
P33993,P33992,MCM7,MCM5,huMAP3_08554.1,2.33249448327895,,0.214285714285714
P34059,O14672,GALNS,ADAM10,huMAP3_06775.1,-0.941384915752901,,0.334600760456274
P34059,O15031,GALNS,PLXNB2,huMAP3_06775.1,-0.464087963808995,,0.309160305343511
P34059,P08236,GALNS,GUSB,huMAP3_06775.1,-0.468123781268633,,0.427860696517413
P34059,P10253,GALNS,GAA,huMAP3_06775.1,-0.00406258814776399,,0.240909090909091
P34059,P11717,GALNS,IGF2R,huMAP3_06775.1,-0.342914504892798,,0.340909090909091
P34059,P12110,GALNS,COL6A2,huMAP3_06775.1,-0.993710579105424,,0.337837837837838
P34059,P13667,GALNS,PDIA4,huMAP3_06775.1,-0.437718699583776,,0.256410256410256
P34059,P13747,GALNS,HLA-E,huMAP3_06775.1,-1.30888699636497,,0.154362416107383
P34059,P14625,GALNS,HSP90B1,huMAP3_06775.1,-0.476280457015229,,0.178947368421053
P34059,P17050,GALNS,NAGA,huMAP3_06775.1,0.341525754324938,,0.407407407407407
P34059,P19021,GALNS,PAM,huMAP3_06775.1,-0.473775856904485,,0.433628318584071
P34741,P18827,SDC2,SDC1,huMAP3_06598.1,-1.163122929598,,0.172413793103448
P34741,P18827,SDC2,SDC1,huMAP3_08260.1,-1.163122929598,,0.172413793103448
P34913,O95164,EPHX2,UBL3,huMAP3_07812.1,-1.01904542192797,,
P34913,O95164,EPHX2,UBL3,huMAP3_08231.1,-1.01904542192797,,
P34913,O95164,EPHX2,UBL3,huMAP3_08238.1,-1.01904542192797,,
P34913,P00167,EPHX2,CYB5A,huMAP3_08238.1,-0.0748854238484486,,
P34913,P08842,EPHX2,STS,huMAP3_08238.1,-0.943925706161073,,
P34913,P15428,EPHX2,HPGD,huMAP3_02024.1,-0.757788439606004,,
P34913,P15428,EPHX2,HPGD,huMAP3_02644.1,-0.757788439606004,,
P34913,P15428,EPHX2,HPGD,huMAP3_07743.1,-0.757788439606004,,
P34913,P15428,EPHX2,HPGD,huMAP3_07812.1,-0.757788439606004,,
P34913,P15428,EPHX2,HPGD,huMAP3_08231.1,-0.757788439606004,,
P34913,P15428,EPHX2,HPGD,huMAP3_08238.1,-0.757788439606004,,
P34932,O95757,HSPA4,HSPA4L,huMAP3_06506.1,0.319389399337292,,0.361111111111111
P34932,O95757,HSPA4,HSPA4L,huMAP3_07919.1,0.522137493162611,,0.361111111111111
P34932,O95816,HSPA4,BAG2,huMAP3_07919.1,-0.478987329194868,,0.144927536231884
P34932,O95817,HSPA4,BAG3,huMAP3_06506.1,-0.0539450729850061,mutually_exclusive,0.305084745762712
P34932,O95817,HSPA4,BAG3,huMAP3_07919.1,-0.19712630691059,mutually_exclusive,0.305084745762712
P34932,P11142,HSPA4,HSPA8,huMAP3_06506.1,1.13397792351902,,0.121951219512195
P34932,P11142,HSPA4,HSPA8,huMAP3_07919.1,1.3505125868,,0.121951219512195
P34932,P14859,HSPA4,POU2F1,huMAP3_06506.1,0.520205895495108,,0.0638297872340426
P34932,P14859,HSPA4,POU2F1,huMAP3_07919.1,0.520205895495108,,0.0638297872340426
P34932,P25685,HSPA4,DNAJB1,huMAP3_06506.1,0.855842204477275,,0.191489361702128
P34932,P25685,HSPA4,DNAJB1,huMAP3_07919.1,1.00888262192125,,0.191489361702128
P34932,P31948,HSPA4,STIP1,huMAP3_07919.1,1.6060327994882,,0.169811320754717
P35221,O00192,CTNNA1,ARVCF,huMAP3_06940.1,0.0599180677480497,,0.242424242424242
P35221,O00192,CTNNA1,ARVCF,huMAP3_08033.1,0.0599180677480497,,0.242424242424242
P35221,O60716,CTNNA1,CTNND1,huMAP3_06940.1,3.17976719813353,,0.216216216216216
P35221,O60716,CTNNA1,CTNND1,huMAP3_08033.1,3.17976719813353,,0.216216216216216
P35221,P12830,CTNNA1,CDH1,huMAP3_06940.1,2.11384053722789,structurally_consistent,0.125
P35221,P12830,CTNNA1,CDH1,huMAP3_08033.1,2.11384053722789,structurally_consistent,0.125
P35221,P19022,CTNNA1,CDH2,huMAP3_06940.1,0.107631500078297,,0.148148148148148
P35221,P19022,CTNNA1,CDH2,huMAP3_08033.1,0.107631500078297,,0.148148148148148
P35221,P22223,CTNNA1,CDH3,huMAP3_08033.1,1.88657753813052,,0.111111111111111
P35221,P26232,CTNNA1,CTNNA2,huMAP3_06940.1,0.0757817589926643,,0.122448979591837
P35221,P26232,CTNNA1,CTNNA2,huMAP3_08033.1,0.0757817589926643,,0.122448979591837
P35222,O00192,CTNNB1,ARVCF,huMAP3_06940.1,0.106601753909154,,0.314285714285714
P35222,O00192,CTNNB1,ARVCF,huMAP3_08033.1,0.106601753909154,,0.314285714285714
P35222,O60716,CTNNB1,CTNND1,huMAP3_06940.1,2.82786733594326,,0.25
P35222,O60716,CTNNB1,CTNND1,huMAP3_08033.1,2.82786733594326,,0.25
P35222,P12830,CTNNB1,CDH1,huMAP3_06940.1,1.84683278335409,,0.192982456140351
P35222,P12830,CTNNB1,CDH1,huMAP3_08033.1,1.84683278335409,,0.192982456140351
P35222,P19022,CTNNB1,CDH2,huMAP3_05114.1,0.403569817943492,,0.161290322580645
P35222,P19022,CTNNB1,CDH2,huMAP3_06940.1,0.403569817943492,,0.161290322580645
P35222,P19022,CTNNB1,CDH2,huMAP3_07339.1,0.403569817943492,,0.161290322580645
P35222,P19022,CTNNB1,CDH2,huMAP3_08033.1,0.403569817943492,,0.161290322580645
P35222,P22223,CTNNB1,CDH3,huMAP3_08033.1,1.48706379958623,structurally_consistent,0.0714285714285714
P35222,P26232,CTNNB1,CTNNA2,huMAP3_05114.1,0.175868275923477,,0.176470588235294
P35222,P26232,CTNNB1,CTNNA2,huMAP3_06940.1,0.175868275923477,,0.176470588235294
P35222,P26232,CTNNB1,CTNNA2,huMAP3_08033.1,0.175868275923477,,0.176470588235294
P35222,P35221,CTNNB1,CTNNA1,huMAP3_06940.1,2.82183965054732,,0.375
P35222,P35221,CTNNB1,CTNNA1,huMAP3_08033.1,2.82183965054732,,0.375
P35240,O75781,NF2,PALM,huMAP3_08718.1,-1.76069226227677,,0.108527131782946
P35240,O75955,NF2,FLOT1,huMAP3_08718.1,-0.480873308486172,,0.0769230769230769
P35240,O75970,NF2,MPDZ,huMAP3_07872.1,-0.953106713881331,,0.166666666666667
P35240,P07947,NF2,YES1,huMAP3_08718.1,-0.671102292259143,,0.114649681528662
P35240,P07948,NF2,LYN,huMAP3_08718.1,-1.64389953480552,,0.114864864864865
P35240,P29992,NF2,GNA11,huMAP3_08718.1,0.468327885408405,,0.110091743119266
P35244,P15927,RPA3,RPA2,huMAP3_07481.1,1.82855092546652,,0.486486486486487
P35244,P15927,RPA3,RPA2,huMAP3_08325.1,1.82855092546652,,0.486486486486487
P35244,P15927,RPA3,RPA2,huMAP3_08422.1,1.34674976090943,,0.486486486486487
P35244,P27694,RPA3,RPA1,huMAP3_07481.1,1.81553905230841,mutually_exclusive,0.424242424242424
P35244,P27694,RPA3,RPA1,huMAP3_08325.1,1.81553905230841,mutually_exclusive,0.424242424242424
P35244,P27694,RPA3,RPA1,huMAP3_08422.1,1.05097219131952,mutually_exclusive,0.424242424242424
P35249,P06400,RFC4,RB1,huMAP3_02854.1,0.37058665710748,,0.0072463768115942
P35249,P06400,RFC4,RB1,huMAP3_03241.1,0.37058665710748,,0.0072463768115942
P35249,P06400,RFC4,RB1,huMAP3_08879.1,0.37058665710748,,0.0072463768115942
P35250,P06400,RFC2,RB1,huMAP3_02854.1,0.411775922048955,,0.00884955752212389
P35250,P06400,RFC2,RB1,huMAP3_03241.1,0.411775922048955,,0.00884955752212389
P35250,P06400,RFC2,RB1,huMAP3_08879.1,0.411775922048955,,0.00884955752212389
P35250,P35249,RFC2,RFC4,huMAP3_00703.1,1.81224927968481,,0.448051948051948
P35250,P35249,RFC2,RFC4,huMAP3_02854.1,1.76445027797831,,0.448051948051948
P35250,P35249,RFC2,RFC4,huMAP3_03241.1,1.76445027797831,,0.448051948051948
P35250,P35249,RFC2,RFC4,huMAP3_07313.1,1.76445027797831,,0.448051948051948
P35250,P35249,RFC2,RFC4,huMAP3_08854.1,1.76445027797831,,0.448051948051948
P35250,P35249,RFC2,RFC4,huMAP3_08879.1,1.76445027797831,,0.448051948051948
P35269,O00267,GTF2F1,SUPT5H,huMAP3_02594.1,0.359324553548261,,0.12
P35269,O00267,GTF2F1,SUPT5H,huMAP3_07948.1,0.585956084815168,,0.12
P35269,P13984,GTF2F1,GTF2F2,huMAP3_02594.1,2.01121719427936,,0.15
P35269,P13984,GTF2F1,GTF2F2,huMAP3_07948.1,1.6246005225153,,0.15
P35573,O95210,AGL,STBD1,huMAP3_01396.1,-1.09286880642027,,0.461538461538462
P35573,O95210,AGL,STBD1,huMAP3_06909.1,-1.09286880642027,,0.461538461538462
P35573,O95210,AGL,STBD1,huMAP3_08013.1,-1.09286880642027,,0.461538461538462
P35573,O95210,AGL,STBD1,huMAP3_08093.1,-1.09286880642027,,0.461538461538462
P35573,P06737,AGL,PYGL,huMAP3_01396.1,-1.05129670174718,,0.142857142857143
P35573,P06737,AGL,PYGL,huMAP3_06909.1,-1.05129670174718,,0.142857142857143
P35573,P06737,AGL,PYGL,huMAP3_08013.1,-1.05129670174718,,0.142857142857143
P35573,P06737,AGL,PYGL,huMAP3_08093.1,-1.05129670174718,,0.142857142857143
P35573,P11216,AGL,PYGB,huMAP3_01396.1,-0.464542314672891,,0.391304347826087
P35573,P11216,AGL,PYGB,huMAP3_06909.1,-0.464542314672891,,0.391304347826087
P35573,P11216,AGL,PYGB,huMAP3_08013.1,-0.464542314672891,,0.391304347826087
P35573,P11216,AGL,PYGB,huMAP3_08093.1,-0.464542314672891,,0.391304347826087
P35573,P11217,AGL,PYGM,huMAP3_08093.1,-0.851591586714035,,0.15625
P35580,P35579,MYH10,MYH9,huMAP3_06017.1,-1.42106073977065,,0.413223140495868
P35606,O14579,COPB2,COPE,huMAP3_04405.1,0.707720533536361,,0.526315789473684
P35612,P35611,ADD2,ADD1,huMAP3_04416.1,1.00950330029934,,0.0666666666666667
P35612,P35611,ADD2,ADD1,huMAP3_06824.1,1.00950330029934,,0.0666666666666667
P35613,O60762,BSG,DPM1,huMAP3_05673.1,-0.351012342640088,,0.220216606498195
P35613,P11172,BSG,UMPS,huMAP3_07789.1,-1.70926224197912,,0.193548387096774
P35658,O00505,NUP214,KPNA3,huMAP3_08641.1,-0.506912172885514,,0.208333333333333
P35658,O00629,NUP214,KPNA4,huMAP3_08641.1,-0.154182584715922,,0.205882352941176
P35658,O15504,NUP214,NUP42,huMAP3_06369.1,0.346356349374092,mutually_exclusive,0.089041095890411
P35658,P18754,NUP214,RCC1,huMAP3_08641.1,-0.470564584240891,,0.35
P35659,O00178,DEK,GTPBP1,huMAP3_07781.1,-0.0189882742211465,,0.0777777777777778
P35659,O60524,DEK,NEMF,huMAP3_07391.1,-0.840990198595947,,0.157894736842105
P35659,O60524,DEK,NEMF,huMAP3_07425.1,-0.995728311885139,,0.157894736842105
P35659,O60524,DEK,NEMF,huMAP3_07963.1,-1.15739219505749,,0.157894736842105
P35659,O60524,DEK,NEMF,huMAP3_08241.1,-1.07457468721028,,0.157894736842105
P35998,O00231,PSMC2,PSMD11,huMAP3_05064.1,0.993376431065913,,0.688311688311688
P35998,O00232,PSMC2,PSMD12,huMAP3_05064.1,0.232522785154591,,0.675
P35998,O00487,PSMC2,PSMD14,huMAP3_05064.1,0.997678431169694,mutually_exclusive,0.763157894736842
P35998,O43242,PSMC2,PSMD3,huMAP3_05064.1,0.539477211000486,,0.67948717948718
P35998,O75832,PSMC2,PSMD10,huMAP3_05064.1,0.361258754004541,,0.4
P35998,P17980,PSMC2,PSMC3,huMAP3_05064.1,1.37394706075518,structurally_consistent,0.642857142857143
P36404,O14939,ARL2,PLD2,huMAP3_07544.1,-0.483826012481354,,0.0338983050847458
P36404,O14939,ARL2,PLD2,huMAP3_08179.1,-0.483826012481354,,0.0338983050847458
P36404,O60884,ARL2,DNAJA2,huMAP3_07544.1,-0.0430962536729499,structurally_consistent,0.0465116279069768
P36404,O95834,ARL2,EML2,huMAP3_07762.1,-0.795362566867816,,0.32258064516129
P36404,P04350,ARL2,TUBB4A,huMAP3_07544.1,0.0866823498066239,,0.0989010989010989
P36404,P04350,ARL2,TUBB4A,huMAP3_07762.1,0.0866823498066239,,0.0989010989010989
P36404,P04350,ARL2,TUBB4A,huMAP3_07864.1,0.0866823498066239,,0.0989010989010989
P36404,P04350,ARL2,TUBB4A,huMAP3_08179.1,0.0866823498066239,,0.0989010989010989
P36404,P07437,ARL2,TUBB,huMAP3_07544.1,0.114981012787141,,0.0666666666666667
P36404,P07437,ARL2,TUBB,huMAP3_07762.1,0.119692199500575,,0.0666666666666667
P36404,P07437,ARL2,TUBB,huMAP3_07864.1,0.0656020109748748,,0.0666666666666667
P36404,P07437,ARL2,TUBB,huMAP3_08179.1,-0.132089355918853,,0.0666666666666667
P36404,P25445,ARL2,FAS,huMAP3_07544.1,-0.848104181992381,,0.131147540983607
P36404,P25445,ARL2,FAS,huMAP3_07762.1,-0.848104181992381,,0.131147540983607
P36404,P25445,ARL2,FAS,huMAP3_07864.1,-0.848104181992381,,0.131147540983607
P36404,P25445,ARL2,FAS,huMAP3_08179.1,-0.848104181992381,,0.131147540983607
P36404,P27708,ARL2,CAD,huMAP3_07544.1,-0.252474345980683,,0.0338983050847458
P36404,P27708,ARL2,CAD,huMAP3_07762.1,-0.473120143611894,,0.0338983050847458
P36404,P27708,ARL2,CAD,huMAP3_07864.1,-0.48888264686394,,0.0338983050847458
P36404,P27708,ARL2,CAD,huMAP3_08179.1,-0.445103567928767,,0.0338983050847458
P36404,P31689,ARL2,DNAJA1,huMAP3_07544.1,-0.0541886370242989,,0.0689655172413793
P36404,P31689,ARL2,DNAJA1,huMAP3_07762.1,-0.179929895337672,,0.0689655172413793
P36404,P31689,ARL2,DNAJA1,huMAP3_07864.1,-0.324719542755478,,0.0689655172413793
P36404,P31689,ARL2,DNAJA1,huMAP3_08179.1,-0.519738769907585,,0.0689655172413793
P36405,O43924,ARL3,PDE6D,huMAP3_00901.1,1.2186765735449,,0
P36405,O43924,ARL3,PDE6D,huMAP3_07547.1,1.2186765735449,,0
P36405,O95164,ARL3,UBL3,huMAP3_00901.1,-1.52019250337067,mutually_exclusive,0.0526315789473684
P36542,O75947,ATP5F1C,ATP5PD,huMAP3_05994.1,0.567684087141026,structurally_consistent,0.333333333333333
P36542,O75947,ATP5F1C,ATP5PD,huMAP3_07476.1,1.07829155524548,structurally_consistent,0.333333333333333
P36542,O75947,ATP5F1C,ATP5PD,huMAP3_08393.1,0.567684087141026,structurally_consistent,0.333333333333333
P36542,O75947,ATP5F1C,ATP5PD,huMAP3_08716.1,0.556690489235308,structurally_consistent,0.333333333333333
P36542,O75964,ATP5F1C,ATP5MG,huMAP3_07476.1,1.48963966147441,,0.312056737588653
P36542,O75964,ATP5F1C,ATP5MG,huMAP3_08716.1,0.958352119110229,,0.312056737588653
P36542,P03928,ATP5F1C,MT-ATP8,huMAP3_07476.1,1.21140294731247,,0.294117647058824
P36542,P03928,ATP5F1C,MT-ATP8,huMAP3_08716.1,1.21140294731247,,0.294117647058824
P36542,P06576,ATP5F1C,ATP5F1B,huMAP3_07476.1,1.2407324566277,,0.380952380952381
P36542,P06576,ATP5F1C,ATP5F1B,huMAP3_08716.1,0.650345030295129,,0.380952380952381
P36542,P18859,ATP5F1C,ATP5PF,huMAP3_05994.1,0.651309081628732,,0.406779661016949
P36542,P18859,ATP5F1C,ATP5PF,huMAP3_07476.1,1.06213309999829,,0.406779661016949
P36542,P18859,ATP5F1C,ATP5PF,huMAP3_08393.1,0.651309081628732,,0.406779661016949
P36542,P24539,ATP5F1C,ATP5PB,huMAP3_05994.1,1.59188801880811,structurally_consistent,0.277173913043478
P36542,P24539,ATP5F1C,ATP5PB,huMAP3_07476.1,1.59653424463063,structurally_consistent,0.277173913043478
P36542,P24539,ATP5F1C,ATP5PB,huMAP3_08393.1,1.59188801880811,structurally_consistent,0.277173913043478
P36542,P24539,ATP5F1C,ATP5PB,huMAP3_08716.1,1.16876421699263,structurally_consistent,0.277173913043478
P36542,P30049,ATP5F1C,ATP5F1D,huMAP3_07476.1,0.998985289182102,,0.291666666666667
P36542,P30049,ATP5F1C,ATP5F1D,huMAP3_08716.1,0.513926575460502,,0.291666666666667
P36543,O75348,ATP6V1E1,ATP6V1G1,huMAP3_01501.1,1.99780572675165,mutually_exclusive,0.542372881355932
P36543,O75348,ATP6V1E1,ATP6V1G1,huMAP3_05805.1,2.02972701978234,mutually_exclusive,0.542372881355932
P36543,O75348,ATP6V1E1,ATP6V1G1,huMAP3_07099.1,1.97000857715638,mutually_exclusive,0.542372881355932
P36543,O75348,ATP6V1E1,ATP6V1G1,huMAP3_07329.1,1.97000857715638,mutually_exclusive,0.542372881355932
P36543,O75348,ATP6V1E1,ATP6V1G1,huMAP3_08381.1,1.87138034848947,mutually_exclusive,0.542372881355932
P36543,O75348,ATP6V1E1,ATP6V1G1,huMAP3_08678.1,1.97000857715638,mutually_exclusive,0.542372881355932
P36543,O75787,ATP6V1E1,ATP6AP2,huMAP3_05805.1,-0.904777414316305,,0.146341463414634
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_01413.1,1.93613154979482,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_01501.1,1.93613154979482,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_01899.1,1.93613154979482,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_05805.1,1.94427959226251,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_07099.1,1.74160879332548,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_07329.1,1.74160879332548,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_08381.1,1.80924562355704,structurally_consistent,0.550724637681159
P36543,P21281,ATP6V1E1,ATP6V1B2,huMAP3_08678.1,1.74160879332548,structurally_consistent,0.550724637681159
P36543,P21283,ATP6V1E1,ATP6V1C1,huMAP3_01413.1,1.45050021370636,,0.408163265306122
P36543,P21283,ATP6V1E1,ATP6V1C1,huMAP3_05805.1,1.13593533899817,,0.408163265306122
P36543,P21283,ATP6V1E1,ATP6V1C1,huMAP3_07099.1,1.29014705611452,,0.408163265306122
P36543,P21283,ATP6V1E1,ATP6V1C1,huMAP3_07329.1,1.29014705611452,,0.408163265306122
P36543,P21283,ATP6V1E1,ATP6V1C1,huMAP3_08381.1,0.885378060923097,,0.408163265306122
P36543,P21283,ATP6V1E1,ATP6V1C1,huMAP3_08678.1,1.29014705611452,,0.408163265306122
P36915,O75208,GNL1,COQ9,huMAP3_00244.1,-1.45533278320426,,0.0434782608695652
P36915,O75208,GNL1,COQ9,huMAP3_06257.1,-1.45533278320426,,0.0434782608695652
P36915,O75208,GNL1,COQ9,huMAP3_08533.1,-1.45533278320426,,0.0434782608695652
P36952,O60218,SERPINB5,AKR1B10,huMAP3_06323.1,-0.0751117252229291,,0.304964539007092
P36952,O60437,SERPINB5,PPL,huMAP3_03608.1,0.283905127659101,,0.438356164383562
P36952,O60437,SERPINB5,PPL,huMAP3_06323.1,0.283905127659101,,0.438356164383562
P36952,O75223,SERPINB5,GGCT,huMAP3_06323.1,-0.660567970246621,,0.036697247706422
P36952,O75223,SERPINB5,GGCT,huMAP3_07255.1,-0.660567970246621,,0.036697247706422
P36952,P09601,SERPINB5,HMOX1,huMAP3_03864.1,-1.89024524426213,,0.3359375
P36952,P09601,SERPINB5,HMOX1,huMAP3_06323.1,-1.89024524426213,,0.3359375
P36952,P09601,SERPINB5,HMOX1,huMAP3_07761.1,-1.89024524426213,,0.3359375
P36952,P13796,SERPINB5,LCP1,huMAP3_06323.1,-1.72784943267065,,0.31496062992126
P36952,P13796,SERPINB5,LCP1,huMAP3_07761.1,-1.72784943267065,,0.31496062992126
P36952,P27482,SERPINB5,CALML3,huMAP3_03608.1,0.00383468070053937,,0.274261603375527
P36952,P29373,SERPINB5,CRABP2,huMAP3_03608.1,-0.216471561923755,,0.441860465116279
P36952,P29373,SERPINB5,CRABP2,huMAP3_06323.1,-0.216471561923755,,0.441860465116279
P36952,P29373,SERPINB5,CRABP2,huMAP3_07761.1,-0.216471561923755,,0.441860465116279
P36954,O00267,POLR2I,SUPT5H,huMAP3_04499.1,0.765965627912733,,0.142857142857143
P36954,O00267,POLR2I,SUPT5H,huMAP3_07454.1,0.593314656547393,,0.142857142857143
P36954,O00267,POLR2I,SUPT5H,huMAP3_07749.1,0.593314656547393,,0.142857142857143
P36954,O15514,POLR2I,POLR2D,huMAP3_04499.1,0.406868980722308,,0.554054054054054
P36954,O15514,POLR2I,POLR2D,huMAP3_07454.1,0.66684450490303,,0.554054054054054
P36954,O15514,POLR2I,POLR2D,huMAP3_07749.1,0.66684450490303,,0.554054054054054
P36954,P13984,POLR2I,GTF2F2,huMAP3_04499.1,0.215415626639904,structurally_consistent,0.116883116883117
P36954,P13984,POLR2I,GTF2F2,huMAP3_07454.1,0.0776013927980909,structurally_consistent,0.116883116883117
P36954,P13984,POLR2I,GTF2F2,huMAP3_07749.1,0.0776013927980909,structurally_consistent,0.116883116883117
P36954,P19387,POLR2I,POLR2C,huMAP3_04499.1,0.878250109539277,structurally_consistent,0.45
P36954,P19387,POLR2I,POLR2C,huMAP3_07454.1,0.659243283504934,structurally_consistent,0.45
P36954,P19387,POLR2I,POLR2C,huMAP3_07749.1,0.659243283504934,structurally_consistent,0.45
P36954,P30876,POLR2I,POLR2B,huMAP3_07454.1,0.0984737427202456,,0.530120481927711
P36954,P30876,POLR2I,POLR2B,huMAP3_07749.1,0.0984737427202456,,0.530120481927711
P36957,P09622,DLST,DLD,huMAP3_07213.1,0.189699206280432,,0.454545454545455
P36957,P11182,DLST,DBT,huMAP3_07213.1,-0.0390794063439676,,0.0638297872340426
P37108,O15213,SRP14,WDR46,huMAP3_05807.1,-1.34573244420013,,0.225396825396825
P37108,O15235,SRP14,MRPS12,huMAP3_05807.1,-0.663214051196946,,0.127450980392157
P37108,O60783,SRP14,MRPS14,huMAP3_05807.1,-1.22050644035376,,0.372781065088757
P37108,O75616,SRP14,ERAL1,huMAP3_05807.1,-1.0953691442971,structurally_consistent,0.234265734265734
P37108,O95232,SRP14,LUC7L3,huMAP3_05807.1,0.787145621229899,,0.28735632183908
P37108,P05388,SRP14,RPLP0,huMAP3_05807.1,0.328971709050318,,0.347222222222222
P37108,P26373,SRP14,RPL13,huMAP3_05807.1,0.039896739946102,,0.306949806949807
P37198,O15504,NUP62,NUP42,huMAP3_03647.1,0.371712896594377,,0.0561797752808989
P37198,O15504,NUP62,NUP42,huMAP3_06369.1,-0.0737189171840256,,0.0561797752808989
P37198,O15504,NUP62,NUP42,huMAP3_08442.1,0.347436360559038,,0.0561797752808989
P37198,P35658,NUP62,NUP214,huMAP3_05948.1,0.0422036420728448,,0.302631578947368
P37198,P35658,NUP62,NUP214,huMAP3_06369.1,0.558560945296179,,0.302631578947368
P38159,O14979,RBMX,HNRNPDL,huMAP3_07581.1,0.300536666800465,,0.253424657534247
P38159,O43390,RBMX,HNRNPR,huMAP3_07581.1,0.999546000873737,,0.331858407079646
P38159,P09651,RBMX,HNRNPA1,huMAP3_07581.1,0.715260867913839,,0.28125
P38159,P14866,RBMX,HNRNPL,huMAP3_07581.1,1.00860578384576,,0.278048780487805
P38432,O14744,COIL,PRMT5,huMAP3_02465.1,-1.39230064621686,,0.261363636363636
P38432,O14744,COIL,PRMT5,huMAP3_06511.1,-0.833475124845017,,0.261363636363636
P38432,O14744,COIL,PRMT5,huMAP3_08980.1,-0.877941659514327,,0.261363636363636
P38432,O14893,COIL,GEMIN2,huMAP3_06511.1,-1.19596021715511,,0.34375
P38432,O14893,COIL,GEMIN2,huMAP3_08980.1,-1.19596021715511,,0.34375
P38432,O15116,COIL,LSM1,huMAP3_02465.1,-1.12526402650731,,0.364864864864865
P38432,O15116,COIL,LSM1,huMAP3_08980.1,-1.22420220395325,,0.364864864864865
P38432,O43172,COIL,PRPF4,huMAP3_06511.1,0.400812095334956,,0.3125
P38432,O43172,COIL,PRPF4,huMAP3_08980.1,0.428332775569774,,0.3125
P38432,O43290,COIL,SART1,huMAP3_06511.1,-0.138388322918792,,0.275229357798165
P38432,O43290,COIL,SART1,huMAP3_08980.1,-0.119129039874002,,0.275229357798165
P38432,O43395,COIL,PRPF3,huMAP3_06511.1,0.0362383694569364,,0.3125
P38432,O43395,COIL,PRPF3,huMAP3_08980.1,0.0388525297447914,,0.3125
P38432,O43447,COIL,PPIH,huMAP3_06511.1,-0.450368960395226,,0.370786516853933
